Latitude,Longitude,geometry,dateval,loc_id,loc_name,ENG_ELEC_KWH_COST,ENG_HEAT_KWH_COST,NONENG_HEAT_KWH_COST,NONENG_ELEC_KWH_COST,heat_kwh_min,heat_kwh_max,elec_kwh_max,water_heater_max_kwh,heat_needed_cumulative,elec_needed_cumulative,heat_produced_cumulative,elec_produced_cumulative,unmet_heat_needed_cumulative,unmet_elec_needed_cumulative,wasted_heat_cumulative,ENG_cost_cumulative,savings_cumulative,NOENG_savings_cumulative,ON_HRS_cumulative,Cycle_ON_cumulative,Cycle_OFF_cumulative,Site Name,State_y,TZ,Elev,Class,Pool,ON_PCT,TOTAL_SAVINGS
43.117,-77.683,"POLYGON ((-76.89149999999999 42.82325256833831, -77.98367901011275 42.33210415910774, -78.32062052358258 43.37003661439602, -77.9920093364573 43.36557161777588, -77.7450074174146 43.33517005460558, -77.57571150571928 43.24154767057449, -77.3773158663647 43.27571290081769, -76.9145274847131 43.27859600282839, -76.89149999999999 43.28691124002236, -76.89149999999999 42.82325256833831))",12/31,725290,NY_Rochester-Greater.Rochester.Intl.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,10,6,12,56828.318028616755,13947.016169814537,60781.31042728594,8628.786256371568,6628.709500430977,5318.229913442965,5443.198948365398,1890.4539931403233,1557.809883517921,559.2728288607134,4640,1180,1180,ROCHESTER GREATER ROCHESTER I,NY,-5,183,I,24,0.5296803652968036,2117.0827123786344
43.117,-77.683,"POLYGON ((-76.89149999999999 42.82325256833831, -77.98367901011275 42.33210415910774, -78.32062052358258 43.37003661439602, -77.9920093364573 43.36557161777588, -77.7450074174146 43.33517005460558, -77.57571150571928 43.24154767057449, -77.3773158663647 43.27571290081769, -76.9145274847131 43.27859600282839, -76.89149999999999 43.28691124002236, -76.89149999999999 42.82325256833831))",12/31,725290,NY_Rochester-Greater.Rochester.Intl.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,16,6,12,56828.318028616755,13947.016169814537,64443.60388082433,8628.786256371568,2966.4160468925584,5318.229913442965,5443.198948365398,1759.970139684203,1688.2937369740405,559.2728288607134,4640,1180,1180,ROCHESTER GREATER ROCHESTER I,NY,-5,183,I,24,0.5296803652968036,2247.566565834754
42.75,-73.8,"POLYGON ((-74.48471814262675 43.17793875218497, -73.27328268007298 42.97930287123764, -73.2760052947433 42.94029412664639, -73.27958319253079 42.83710332931549, -73.29616975807289 42.80354938673768, -73.26927532837219 42.74748140862157, -73.25805980563878 42.74605866248259, -73.3508242111689 42.50475575762209, -73.46394114272533 42.17847051690437, -74.27036053448036 42.21160458372512, -74.80514420470671 42.49237876066622, -74.48471814262675 43.17793875218497))",12/31,725180,NY_Albany.County.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,10,6,12,58113.76675674172,13809.527508198487,60405.19805216772,8481.118831300624,7191.1415580911025,5328.408676897862,4899.578975206449,1908.002599991254,1612.0298523772722,555.1759014659357,4627,1191,1191,ALBANY COUNTY AP,NY,-5,84,I,24,0.5281963470319635,2167.2057538432077
42.75,-73.8,"POLYGON ((-74.48471814262675 43.17793875218497, -73.27328268007298 42.97930287123764, -73.2760052947433 42.94029412664639, -73.27958319253079 42.83710332931549, -73.29616975807289 42.80354938673768, -73.26927532837219 42.74748140862157, -73.25805980563878 42.74605866248259, -73.3508242111689 42.50475575762209, -73.46394114272533 42.17847051690437, -74.27036053448036 42.21160458372512, -74.80514420470671 42.49237876066622, -74.48471814262675 43.17793875218497))",12/31,725180,NY_Albany.County.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,16,6,12,58113.76675674172,13809.527508198487,64373.20772014266,8481.118831300624,3223.1318901161494,5328.408676897862,4899.578975206449,1766.626383530975,1753.4060688375519,555.1759014659357,4627,1191,1191,ALBANY COUNTY AP,NY,-5,84,I,24,0.5281963470319635,2308.5819703034877
43.35,-73.617,"POLYGON ((-73.27328268007298 42.97930287123764, -74.48471814262675 43.17793875218497, -74.58877288421999 43.66746911382958, -73.40888341894457 44.0161493103077, -73.41740612991229 43.9881969597584, -73.40533454542719 43.91480757580099, -73.37512077189989 43.88597697012661, -73.38473990135419 43.80450796915879, -73.35899717905829 43.77842758813389, -73.3566696753705 43.7565583574746, -73.370989399755 43.7142811326964, -73.4229598337639 43.63211474574971, -73.41831984955979 43.5824793788183, -73.3881142092668 43.56914367216289, -73.36368554823518 43.61499884653279, -73.303534531143 43.62471479773669, -73.29410427921648 43.6196528696315, -73.2817362720178 43.5931872737693, -73.2914024913439 43.57503358423041, -73.2599838076634 43.5593823406204, -73.2383913659869 43.51283283671, -73.250071467346 43.31085401555579, -73.27328268007298 42.97930287123764))",12/31,725185,NY_Glens.Falls-Bennett.Mem.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,10,6,12,60682.737836453576,13829.495110459575,60426.54197529582,8457.925185177512,9616.446315012878,5371.569925282065,4794.358500044722,2064.2354776732413,1602.4798362327572,604.3798634453558,4633,1329,1329,GLENS FALLS AP,NY,-5,98,II,12,0.5288812785388128,2206.859699678113
43.35,-73.617,"POLYGON ((-73.27328268007298 42.97930287123764, -74.48471814262675 43.17793875218497, -74.58877288421999 43.66746911382958, -73.40888341894457 44.0161493103077, -73.41740612991229 43.9881969597584, -73.40533454542719 43.91480757580099, -73.37512077189989 43.88597697012661, -73.38473990135419 43.80450796915879, -73.35899717905829 43.77842758813389, -73.3566696753705 43.7565583574746, -73.370989399755 43.7142811326964, -73.4229598337639 43.63211474574971, -73.41831984955979 43.5824793788183, -73.3881142092668 43.56914367216289, -73.36368554823518 43.61499884653279, -73.303534531143 43.62471479773669, -73.29410427921648 43.6196528696315, -73.2817362720178 43.5931872737693, -73.2914024913439 43.57503358423041, -73.2599838076634 43.5593823406204, -73.2383913659869 43.51283283671, -73.250071467346 43.31085401555579, -73.27328268007298 42.97930287123764))",12/31,725185,NY_Glens.Falls-Bennett.Mem.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,16,6,12,60682.737836453576,13829.495110459575,64677.21759422563,8457.925185177512,5365.770696083092,5371.569925282065,4794.358500044722,1912.7881560463925,1753.9271578596051,604.3798634453558,4633,1329,1329,GLENS FALLS AP,NY,-5,98,II,12,0.5288812785388128,2358.307021304961
41.633,-73.883,"POLYGON ((-74.27036053448036 42.21160458372512, -73.46394114272533 42.17847051690437, -73.49884000774141 42.07746070637276, -73.48423028434422 42.04742803976726, -73.51714739986541 41.66568614533795, -73.5303920868235 41.52274553870477, -73.5417965940083 41.39360424290907, -73.76379323171216 41.35664900904095, -74.31576524574503 41.86423944943913, -74.27036053448036 42.21160458372512))",12/31,725036,NY_Poughkeepsie-Dutchess.County.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,10,6,12,50583.773585568284,13652.229710520367,54700.75642189342,7704.453853136056,6184.350940622052,5947.775857384298,5283.118338550869,1694.3096720572314,1218.168156905713,642.026134978392,4186,1375,1374,POUGHKEEPSIE DUTCHESS CO AP,NY,-5,47,II,12,0.47785388127853884,1860.194291884105
41.633,-73.883,"POLYGON ((-74.27036053448036 42.21160458372512, -73.46394114272533 42.17847051690437, -73.49884000774141 42.07746070637276, -73.48423028434422 42.04742803976726, -73.51714739986541 41.66568614533795, -73.5303920868235 41.52274553870477, -73.5417965940083 41.39360424290907, -73.76379323171216 41.35664900904095, -74.31576524574503 41.86423944943913, -74.27036053448036 42.21160458372512))",12/31,725036,NY_Poughkeepsie-Dutchess.County.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,16,6,12,50583.773585568284,13652.229710520367,57401.48075697866,7704.453853136056,3483.62660553685,5947.775857384298,5283.118338550869,1598.085564722481,1314.3922642404648,642.026134978392,4186,1375,1374,POUGHKEEPSIE DUTCHESS CO AP,NY,-5,47,II,12,0.47785388127853884,1956.4183992188568
41.5,-74.1,"POLYGON ((-74.60007140582718 41.30345653064323, -74.31576524574503 41.86423944943913, -73.76379323171216 41.35664900904095, -74.21996026927488 41.12692032968082, -74.24235950407891 41.13762659074875, -74.37198082593719 41.19584997953355, -74.60007140582718 41.30345653064323))",12/31,725038,NY_Newburgh-Stewart.Intl.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,10,6,12,52772.78604382463,14099.850185013938,59668.29490499357,8584.976942996134,5427.553013090934,5514.8732420177885,6364.3965651802655,1784.235497407554,1321.8077229587661,643.5549966177273,4536,1396,1396,STEWART FIELD,NY,-5,177,II,12,0.5178082191780822,1965.3627195764934
41.5,-74.1,"POLYGON ((-74.60007140582718 41.30345653064323, -74.31576524574503 41.86423944943913, -73.76379323171216 41.35664900904095, -74.21996026927488 41.12692032968082, -74.24235950407891 41.13762659074875, -74.37198082593719 41.19584997953355, -74.60007140582718 41.30345653064323))",12/31,725038,NY_Newburgh-Stewart.Intl.AP,0.04300000000000001,0.025800000000000003,0.06142899999999998,0.1429999999999999,10,16,6,12,52772.78604382463,14099.850185013938,62311.496607157205,8584.976942996134,2784.3513109273426,5514.8732420177885,6364.3965651802655,1690.060863961167,1415.9823564051521,643.5549966177273,4536,1396,1396,STEWART FIELD,NY,-5,177,II,12,0.5178082191780822,2059.5373530228794
40.183,-80.65,"POLYGON ((-80.52331380008133 39.72119527030723, -80.54051485356317 39.70712760637191, -80.80351470278039 39.63442057216878, -80.86838536960354 39.67079501004223, -80.86341415043849 39.68035150532261, -80.83278744691289 39.70340021035171, -80.83229841678059 39.71883434323242, -80.85645329346379 39.73633561269871, -80.87072774111769 39.75999384405581, -80.81910382432871 39.80900134602931, -80.82591657355469 39.83966710980072, -80.7985253431159 39.85672270911582, -80.79084943498489 39.87234758446971, -80.81213587020049 39.90490139826232, -80.8078400202304 39.91590286670482, -80.7960213948699 39.91983971468161, -80.76812704360019 39.91331318277352, -80.75888717151861 39.92126681235992, -80.76306009050309 39.94701549212041, -80.7388880148788 39.98347595213482, -80.7382388584606 40.03566406671742, -80.7020651338046 40.15408996580952, -80.70089001097399 40.16818128618412, -80.67855744498598 40.19415148001713, -80.6501131938377 40.24567981835342, -80.6146878303352 40.27650213393202, -80.60451709146899 40.30624485332873, -80.6092470592896 40.37327544685773, -80.62924461000419 40.38866357775152, -80.62784828392519 40.39822686245123, -80.60183022315978 40.48053907776884, -80.6252533677859 40.50446425534123, -80.63343985652961 40.53920404418584, -80.66862044594579 40.56827890590613, -80.66772765513019 40.58213747073163, -80.63733821410509 40.61398229444054, -80.61154969703838 40.62006310439334, -80.57441583631538 40.61597415975674, -80.52199952493901 40.63720319609673, -80.5243576966181 40.47878483758152, -80.52356452497038 40.40303386287844, -80.52604521320271 40.16252112503143, -80.5249621979543 40.02282531621233, -80.5246507002652 39.95841958155731, -80.52426947433898 39.72120898859612, -80.52331380008133 39.72119527030723))",12/31,724275,WV_Wheeling-Ohio.County.AP,0.03400000000000002,0.020399999999999988,0.048571,0.08499999999999998,10,10,6,12,48768.00778209109,13688.548056272113,43565.02797406304,5535.016784437821,6307.819415345824,8153.531271834271,242.13309908166298,1002.4427037844762,866.6467746328589,430.29859687434106,3434,1197,1196,WHEELING OHIO COUNTY AP,WV,-5,359,II,12,0.39200913242009133,1296.9453715072
40.183,-80.65,"POLYGON ((-80.52331380008133 39.72119527030723, -80.54051485356317 39.70712760637191, -80.80351470278039 39.63442057216878, -80.86838536960354 39.67079501004223, -80.86341415043849 39.68035150532261, -80.83278744691289 39.70340021035171, -80.83229841678059 39.71883434323242, -80.85645329346379 39.73633561269871, -80.87072774111769 39.75999384405581, -80.81910382432871 39.80900134602931, -80.82591657355469 39.83966710980072, -80.7985253431159 39.85672270911582, -80.79084943498489 39.87234758446971, -80.81213587020049 39.90490139826232, -80.8078400202304 39.91590286670482, -80.7960213948699 39.91983971468161, -80.76812704360019 39.91331318277352, -80.75888717151861 39.92126681235992, -80.76306009050309 39.94701549212041, -80.7388880148788 39.98347595213482, -80.7382388584606 40.03566406671742, -80.7020651338046 40.15408996580952, -80.70089001097399 40.16818128618412, -80.67855744498598 40.19415148001713, -80.6501131938377 40.24567981835342, -80.6146878303352 40.27650213393202, -80.60451709146899 40.30624485332873, -80.6092470592896 40.37327544685773, -80.62924461000419 40.38866357775152, -80.62784828392519 40.39822686245123, -80.60183022315978 40.48053907776884, -80.6252533677859 40.50446425534123, -80.63343985652961 40.53920404418584, -80.66862044594579 40.56827890590613, -80.66772765513019 40.58213747073163, -80.63733821410509 40.61398229444054, -80.61154969703838 40.62006310439334, -80.57441583631538 40.61597415975674, -80.52199952493901 40.63720319609673, -80.5243576966181 40.47878483758152, -80.52356452497038 40.40303386287844, -80.52604521320271 40.16252112503143, -80.5249621979543 40.02282531621233, -80.5246507002652 39.95841958155731, -80.52426947433898 39.72120898859612, -80.52331380008133 39.72119527030723))",12/31,724275,WV_Wheeling-Ohio.County.AP,0.03400000000000002,0.020399999999999988,0.048571,0.08499999999999998,10,16,6,12,48768.00778209109,13688.548056272113,45545.995378347565,5535.016784437821,4326.852011061286,8153.531271834271,242.13309908166298,946.6368710383764,922.4526073789586,430.29859687434106,3434,1197,1196,WHEELING OHIO COUNTY AP,WV,-5,359,II,12,0.39200913242009133,1352.7512042532996
39.4,-77.983,"POLYGON ((-78.79520285956764 38.87584433173103, -78.99534162009085 39.3144205813613, -78.9678338225483 39.44232003395674, -78.95539082279409 39.4604587437239, -78.8708154962097 39.5257902165635, -78.8381146107491 39.56331820241851, -78.80655061673798 39.56682383357111, -78.82241270278858 39.5856984799268, -78.79847079251148 39.615418094722, -78.79815033272348 39.63083295650002, -78.77270548365441 39.64424134422281, -78.7676164620365 39.62661403552851, -78.73238303250019 39.62696521511181, -78.73049855695768 39.62154464764161, -78.73625118832068 39.6087923062743, -78.77374306676019 39.60161687696822, -78.76145167773581 39.58179235174541, -78.7327186190677 39.5766427712054, -78.71631502539289 39.55957256315131, -78.66642519701981 39.5369295873589, -78.6491441983292 39.5379978902602, -78.637081783159 39.52994920026131, -78.6043662371553 39.53568292315001, -78.5641887337034 39.52107345877301, -78.50878286301528 39.52515950238341, -78.4812781817303 39.51993760340441, -78.4558109533162 39.53373524667941, -78.4458699135608 39.54831855001652, -78.42082209064991 39.54940975030311, -78.4618162329795 39.5808339770158, -78.45063148184541 39.59270513167242, -78.40399955770829 39.5876131054202, -78.4318938053699 39.62095237205881, -78.38463624384859 39.61449473952311, -78.3776707245103 39.63131716885661, -78.35678100462859 39.63237024137032, -78.34792323914191 39.64059076536791, -78.27301594502499 39.61840962258721, -78.2577267080425 39.64116765515111, -78.22923029022648 39.65856635261931, -78.22759778953188 39.67398882959111, -78.2043044658285 39.67593837100721, -78.1829721322339 39.6946416496005, -78.09433795915989 39.67560024604181, -78.026418201098 39.62286767100471, -77.99520512765 39.5989692761208, -77.9642367764843 39.61132500576222, -77.9449795572974 39.58601116910882, -77.9354578712413 39.59193910534132, -77.9475432356008 39.61501376419421, -77.93860905915598 39.61821810305342, -77.9032534238906 39.5961238874508, -77.89074093522578 39.60070144778731, -77.88843689876801 39.61657032016711, -77.85552283968509 39.60216641421861, -77.84240755921761 39.60537453477261, -77.83986677829949 39.57274042471891, -77.8529591095775 39.56545444559271, -77.885171172122 39.56445110495691, -77.88991673295838 39.5580921073123, -77.86956095731118 39.5459120969726, -77.8646321137833 39.5146512602003, -77.84384921383099 39.53193158543841, -77.8354642638121 39.52561076737091, -77.82892576517089 39.52925378283601, -77.82526347860309 39.51203836805931, -77.8478774959374 39.5020058423703, -77.82518711944888 39.4939074204937, -77.7715512373763 39.49811520359671, -77.7994983251582 39.48082710775272, -77.7851089243407 39.45910272118761, -77.80419047603 39.46313856668381, -77.79579796262141 39.4509164396601, -77.80469401129318 39.44001795764801, -77.8022754361041 39.43231619930121, -77.7569863244732 39.42516382279281, -77.74083449843019 39.40343938442371, -77.7372333406288 39.3961954183734, -77.75622335458038 39.3784762093132, -77.7454503937558 39.36037188902381, -77.75430069946088 39.338593988886, -77.75008918646699 39.326818153662, -77.7274675021349 39.3177965838027, -77.7594582578229 39.28464329366579, -77.7682322561779 39.24655022934859, -77.80544926238419 39.19660595492999, -77.8200446878665 39.14172542900589, -77.83068021257439 39.13218136360479, -78.03332834191809 39.2656392926235, -78.2295086333304 39.39111328669281, -78.2768810962113 39.42346465029931, -78.34754646836311 39.45699818208571, -78.35023110909869 39.3808284753318, -78.36547475852649 39.3616867791527, -78.34392873326919 39.3509564530526, -78.3408462375108 39.34145813061831, -78.41354740480429 39.25754081894279, -78.3991273877995 39.24495269638049, -78.42306898725228 39.2121432296533, -78.4240684943892 39.19762867027649, -78.402362291042 39.17059457688569, -78.43056891706138 39.14862619329489, -78.4479796848708 39.11903624401049, -78.485250360062 39.1119448408563, -78.5016006473801 39.09368427958399, -78.53665141587339 39.05713285167639, -78.5641793053682 39.0351455596112, -78.54920234313549 39.02348804481328, -78.55320793507261 39.0139362606103, -78.59869612962709 38.967306719459, -78.6308475296414 38.97971187015398, -78.6469691539295 38.95055308588969, -78.680227036422 38.92168414522609, -78.71898593805808 38.90499138140328, -78.72414344461599 38.93032423013919, -78.7377319549839 38.92928286533848, -78.74925286252979 38.91149149325129, -78.79305535364118 38.88021925959028, -78.79520285956764 38.87584433173103))",12/31,724177,WV_Martinsburg-Eastern.WV.Rgnl.AP,0.03400000000000002,0.020399999999999988,0.048571,0.08499999999999998,10,10,6,12,28416.54406087548,17465.396134075476,30485.110540049576,4833.066324029737,2159.7614097893497,12632.329810045727,1950.9243057502397,642.7550678106071,406.1299819815697,462.7078300429827,2243,1282,1282,MARTINSBURG EASTERN WV REG AP,WV,-5,162,II,12,0.2560502283105023,868.8378120245525
39.4,-77.983,"POLYGON ((-78.79520285956764 38.87584433173103, -78.99534162009085 39.3144205813613, -78.9678338225483 39.44232003395674, -78.95539082279409 39.4604587437239, -78.8708154962097 39.5257902165635, -78.8381146107491 39.56331820241851, -78.80655061673798 39.56682383357111, -78.82241270278858 39.5856984799268, -78.79847079251148 39.615418094722, -78.79815033272348 39.63083295650002, -78.77270548365441 39.64424134422281, -78.7676164620365 39.62661403552851, -78.73238303250019 39.62696521511181, -78.73049855695768 39.62154464764161, -78.73625118832068 39.6087923062743, -78.77374306676019 39.60161687696822, -78.76145167773581 39.58179235174541, -78.7327186190677 39.5766427712054, -78.71631502539289 39.55957256315131, -78.66642519701981 39.5369295873589, -78.6491441983292 39.5379978902602, -78.637081783159 39.52994920026131, -78.6043662371553 39.53568292315001, -78.5641887337034 39.52107345877301, -78.50878286301528 39.52515950238341, -78.4812781817303 39.51993760340441, -78.4558109533162 39.53373524667941, -78.4458699135608 39.54831855001652, -78.42082209064991 39.54940975030311, -78.4618162329795 39.5808339770158, -78.45063148184541 39.59270513167242, -78.40399955770829 39.5876131054202, -78.4318938053699 39.62095237205881, -78.38463624384859 39.61449473952311, -78.3776707245103 39.63131716885661, -78.35678100462859 39.63237024137032, -78.34792323914191 39.64059076536791, -78.27301594502499 39.61840962258721, -78.2577267080425 39.64116765515111, -78.22923029022648 39.65856635261931, -78.22759778953188 39.67398882959111, -78.2043044658285 39.67593837100721, -78.1829721322339 39.6946416496005, -78.09433795915989 39.67560024604181, -78.026418201098 39.62286767100471, -77.99520512765 39.5989692761208, -77.9642367764843 39.61132500576222, -77.9449795572974 39.58601116910882, -77.9354578712413 39.59193910534132, -77.9475432356008 39.61501376419421, -77.93860905915598 39.61821810305342, -77.9032534238906 39.5961238874508, -77.89074093522578 39.60070144778731, -77.88843689876801 39.61657032016711, -77.85552283968509 39.60216641421861, -77.84240755921761 39.60537453477261, -77.83986677829949 39.57274042471891, -77.8529591095775 39.56545444559271, -77.885171172122 39.56445110495691, -77.88991673295838 39.5580921073123, -77.86956095731118 39.5459120969726, -77.8646321137833 39.5146512602003, -77.84384921383099 39.53193158543841, -77.8354642638121 39.52561076737091, -77.82892576517089 39.52925378283601, -77.82526347860309 39.51203836805931, -77.8478774959374 39.5020058423703, -77.82518711944888 39.4939074204937, -77.7715512373763 39.49811520359671, -77.7994983251582 39.48082710775272, -77.7851089243407 39.45910272118761, -77.80419047603 39.46313856668381, -77.79579796262141 39.4509164396601, -77.80469401129318 39.44001795764801, -77.8022754361041 39.43231619930121, -77.7569863244732 39.42516382279281, -77.74083449843019 39.40343938442371, -77.7372333406288 39.3961954183734, -77.75622335458038 39.3784762093132, -77.7454503937558 39.36037188902381, -77.75430069946088 39.338593988886, -77.75008918646699 39.326818153662, -77.7274675021349 39.3177965838027, -77.7594582578229 39.28464329366579, -77.7682322561779 39.24655022934859, -77.80544926238419 39.19660595492999, -77.8200446878665 39.14172542900589, -77.83068021257439 39.13218136360479, -78.03332834191809 39.2656392926235, -78.2295086333304 39.39111328669281, -78.2768810962113 39.42346465029931, -78.34754646836311 39.45699818208571, -78.35023110909869 39.3808284753318, -78.36547475852649 39.3616867791527, -78.34392873326919 39.3509564530526, -78.3408462375108 39.34145813061831, -78.41354740480429 39.25754081894279, -78.3991273877995 39.24495269638049, -78.42306898725228 39.2121432296533, -78.4240684943892 39.19762867027649, -78.402362291042 39.17059457688569, -78.43056891706138 39.14862619329489, -78.4479796848708 39.11903624401049, -78.485250360062 39.1119448408563, -78.5016006473801 39.09368427958399, -78.53665141587339 39.05713285167639, -78.5641793053682 39.0351455596112, -78.54920234313549 39.02348804481328, -78.55320793507261 39.0139362606103, -78.59869612962709 38.967306719459, -78.6308475296414 38.97971187015398, -78.6469691539295 38.95055308588969, -78.680227036422 38.92168414522609, -78.71898593805808 38.90499138140328, -78.72414344461599 38.93032423013919, -78.7377319549839 38.92928286533848, -78.74925286252979 38.91149149325129, -78.79305535364118 38.88021925959028, -78.79520285956764 38.87584433173103))",12/31,724177,WV_Martinsburg-Eastern.WV.Rgnl.AP,0.03400000000000002,0.020399999999999988,0.048571,0.08499999999999998,10,16,6,12,28416.54406087548,17465.396134075476,30837.490424393753,4833.066324029737,1807.3815254451692,12632.329810045727,1950.9243057502397,632.8281740887473,416.0568757034296,462.7078300429827,2243,1282,1282,MARTINSBURG EASTERN WV REG AP,WV,-5,162,II,12,0.2560502283105023,878.7647057464123
39.65,-79.917,"MULTIPOLYGON (((-78.9678338225483 39.44232003395674, -78.99534162009085 39.3144205813613, -79.31243944741864 39.29769282997236, -79.29527324021919 39.3005409690914, -79.2798225818498 39.32524356988351, -79.2601680256804 39.3486416413546, -79.16301835640819 39.3934958580744, -79.15812753704519 39.41396062942059, -79.13140064160808 39.41703121024999, -79.1040784659539 39.4473068378004, -79.09671571324128 39.46462845085792, -79.10459717980081 39.4708728579673, -79.07062973738009 39.47084985697381, -79.06441149131068 39.48582562771371, -79.0488545310524 39.4838153201594, -78.9704365807912 39.4385252760557, -78.9678338225483 39.44232003395674)), ((-79.4883215090409 39.28841284713564, -79.70831673707897 39.2768035967772, -80.54051485356317 39.70712760637191, -80.52331380008133 39.72119527030723, -80.42908234929671 39.71984260525191, -79.91826851484728 39.72166698810872, -79.76513230340899 39.72180706623131, -79.48097108785998 39.72027408109641, -79.4883215090409 39.28841284713564)))",12/31,724176,WV_Morgantown.Muni-Hart.Field,0.03400000000000002,0.020399999999999988,0.048571,0.08499999999999998,10,10,6,12,44128.5285526604,13596.023161332554,37754.7141594011,4820.82849564067,7362.089065570012,8775.19466569187,167.125840154665,919.3689388819262,718.927178265101,441.5156546319066,2972,1207,1207,MORGANTOWN HART FIELD,WV,-5,378,II,12,0.33926940639269404,1160.4428328970075
39.65,-79.917,"MULTIPOLYGON (((-78.9678338225483 39.44232003395674, -78.99534162009085 39.3144205813613, -79.31243944741864 39.29769282997236, -79.29527324021919 39.3005409690914, -79.2798225818498 39.32524356988351, -79.2601680256804 39.3486416413546, -79.16301835640819 39.3934958580744, -79.15812753704519 39.41396062942059, -79.13140064160808 39.41703121024999, -79.1040784659539 39.4473068378004, -79.09671571324128 39.46462845085792, -79.10459717980081 39.4708728579673, -79.07062973738009 39.47084985697381, -79.06441149131068 39.48582562771371, -79.0488545310524 39.4838153201594, -78.9704365807912 39.4385252760557, -78.9678338225483 39.44232003395674)), ((-79.4883215090409 39.28841284713564, -79.70831673707897 39.2768035967772, -80.54051485356317 39.70712760637191, -80.52331380008133 39.72119527030723, -80.42908234929671 39.71984260525191, -79.91826851484728 39.72166698810872, -79.76513230340899 39.72180706623131, -79.48097108785998 39.72027408109641, -79.4883215090409 39.28841284713564)))",12/31,724176,WV_Morgantown.Muni-Hart.Field,0.03400000000000002,0.020399999999999988,0.048571,0.08499999999999998,10,16,6,12,44128.5285526604,13596.023161332554,39586.56911175497,4820.82849564067,5530.234113216144,8775.19466569187,167.125840154665,867.7637530191653,770.5323641278611,441.5156546319066,2972,1207,1207,MORGANTOWN HART FIELD,WV,-5,378,II,12,0.33926940639269404,1212.0480187597677
37.8,-81.117,"POLYGON ((-82.10640593695956 37.67190950687404, -82.06649999999998 37.73350106586346, -80.83528914026542 38.34859307026773, -80.70398380216884 37.46560682851418, -82.10640593695956 37.67190950687404))",12/31,724120,WV_Beckley-Raleigh.County.Mem.AP,0.03400000000000002,0.020399999999999988,0.048571,0.08499999999999998,10,10,6,12,44799.43849079088,13604.973159925068,39518.151280202095,5038.890768121261,6244.103954804222,8566.082391803811,152.224382855684,909.1972122648933,752.2236511995528,458.8501335465318,3112,1282,1282,BECKLEY RALEIGH CO MEM AP,WV,-5,763,I,12,0.3552511415525114,1211.0737847460846
37.8,-81.117,"POLYGON ((-82.10640593695956 37.67190950687404, -82.06649999999998 37.73350106586346, -80.83528914026542 38.34859307026773, -80.70398380216884 37.46560682851418, -82.10640593695956 37.67190950687404))",12/31,724120,WV_Beckley-Raleigh.County.Mem.AP,0.03400000000000002,0.020399999999999988,0.048571,0.08499999999999998,10,16,6,12,44799.43849079088,13604.973159925068,41283.12291633614,5038.890768121261,4479.132318670142,8566.082391803811,152.224382855684,859.4761963033602,801.9446671610859,458.8501335465318,3112,1282,1282,BECKLEY RALEIGH CO MEM AP,WV,-5,763,I,12,0.3552511415525114,1260.7948007076177
