str_geom,Latitude,Longitude,dateval,loc_id,loc_name,ENG_ELEC_KWH_COST,NONENG_HEAT_KWH_COST,NONENG_ELEC_KWH_COST,heat_kwh_min,heat_kwh_max,elec_kwh_max,battery_max_kwh,EV_flag,water_heater_max_kwh,heat_needed_cumulative,elec_needed_cumulative,heat_produced_cumulative,produced_free_heat_cumulative,produced_notfree_heat_cumulative,elec_produced_cumulative,unmet_heat_needed_cumulative,unmet_elec_needed_cumulative,ending_stored_heat_cumulative,ending_stored_elec_cumulative,wasted_heat_cumulative,excess_heat_cumulative,excess_elec_cumulative,ENG_cost_cumulative,savings_cumulative,future_heat_savings_cumulative,future_elec_savings_cumulative,recycled_heat_savings_cumulative,recycled_elec_savings_cumulative,ON_HRS_cumulative,inc_needed_heat_kwh_cumulative,inc_needed_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_heat_kwh_cumulative,recycled_elec_kwh_cumulative,recycled_elec_kwh_cumulative,market_cost_cumulative,Cycle_ON_cumulative,Cycle_OFF_cumulative,loc_id2,Site Name,State_y,TZ,Elev,Class,Pool,ON_PCT,TOTAL_SAVINGS
"POLYGON ((-95.2883176855353042 48.2814637954898487, -95.1787274758738278 48.1626849967085207, -95.2243150250043726 48.1173489330359061, -96.1691088943323109 47.7498500128535923, -96.7978607661743951 48.3163653846939525, -96.2930488411314940 48.5558578379950632, -95.2883176855353042 48.2814637954898487))",48.067,-96.183,12/31,727555,MN_Thief.River.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,79438.88941926628,18546.67537479107,63715.502263827206,27205.851931324716,36509.65033250249,17312.81486538846,22571.272773555178,1239.8605094026193,39389.498582573084,34513.09662746737,6847.885618115993,21077.10958082075,12225.022738138392,5742.000316569816,-516.8393600368738,457.7043459948866,674.9311469292118,569.1689585081901,1258.559342028254,4451,65209.66545656162,6327.652636652684,14229.22396270473,14229.22396270473,12219.022738138392,12219.022738138392,14229.22396270473,14229.22396270473,12219.022738138392,12219.022738138392,5087.863140374136,2477,2477,727555,THIEF RIVER(AWOS),MN,-6,340,II,12,0.5081050228310502,1310.8889404995703
"POLYGON ((-95.2883176855353042 48.2814637954898487, -96.2930488411314940 48.5558578379950632, -96.3475904230492262 48.9999825488278020, -95.2766571036270875 48.9999911877804450, -95.1577498932053061 48.9999959019480400, -95.1518673373112023 49.3717301366281447, -94.9919113874668000 49.3512669510774487, -95.2883176855353042 48.2814637954898487))",48.85,-95.7,12/31,727477,MN_Roseau.Muni.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,82348.05890277684,13852.015937479213,63468.24529415161,21621.67611090495,41846.56918324663,13759.248434212239,23025.37464712647,98.76750326696401,35714.17235097905,40503.65713811216,4145.561038501239,17093.990772349145,12912.109242510294,5724.4442257222245,-685.6603841068908,461.59790961394197,636.0971630583667,517.9371893539155,1329.3292519785607,4304,69399.62916892894,945.9066949689084,12948.4297338479,12948.4297338479,12906.109242510292,12906.109242510292,12948.4297338479,12948.4297338479,12906.109242510292,12906.109242510292,4720.679997671429,2256,2256,727477,ROSEAU MUNI (AWOS),MN,-6,323,II,12,0.491324200913242,1161.6060572255856
"POLYGON ((-95.2883176855353042 48.2814637954898487, -96.2930488411314940 48.5558578379950632, -96.3475904230492262 48.9999825488278020, -95.2766571036270875 48.9999911877804450, -95.1577498932053061 48.9999959019480400, -95.1518673373112023 49.3717301366281447, -94.9919113874668000 49.3512669510774487, -95.2883176855353042 48.2814637954898487))",48.85,-95.7,12/31,727477,MN_Roseau.Muni.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,82348.05890277684,18232.01593747921,65606.77603323819,26834.585900656864,38772.190132581345,17076.55466405436,22645.658495742304,1161.4612734248328,38071.41211390819,35502.16300583308,5904.37562620361,20275.159289363386,12466.779525092314,5735.330802277367,-503.867610892219,460.80306755894327,658.3986400049035,574.8313465263908,1283.4602910845083,4546,67977.27523961705,5771.2364123868765,14370.783663159766,14370.783663159766,12460.779525092326,12460.779525092326,14370.783663159766,14370.783663159766,12460.779525092326,12460.779525092326,5171.819997671439,2431,2431,727477,ROSEAU MUNI (AWOS),MN,-6,323,II,12,0.5189497716894977,1354.4240267186801
"POLYGON ((-96.4558265224570590 44.4318927849775349, -95.7536699753392071 44.0431939002508983, -96.2241850486596917 43.4990176300871383, -96.4604547277728841 43.4997184887151036, -96.4566023203809806 43.8487418325064908, -96.4573975123861942 44.1990614169724978, -96.4558265224570590 44.4318927849775349))",43.983,-96.317,12/31,726566,MN_Pipestone.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,75023.0387121633,14925.041439051802,60463.778252793774,22875.98741078512,37587.790842008646,14557.446534135966,21068.83728238329,373.59490491583205,40136.596750068085,38449.128043572106,6509.497699728876,18655.747722129083,12925.121898561581,5622.007263579843,-702.3360875005477,426.37155907646627,676.7116566170836,485.8468359646123,1330.6695555518434,4206,62876.86781304793,2005.919540490222,12146.170899115312,12146.170899115312,12919.121898561581,12919.121898561581,12146.170899115312,12146.170899115312,12919.121898561581,12919.121898561581,4538.200816708866,2369,2369,726566,PIPESTONE (AWOS),MN,-6,529,II,12,0.48013698630136986,1114.180304015908
"POLYGON ((-96.4558265224570590 44.4318927849775349, -95.7536699753392071 44.0431939002508983, -96.2241850486596917 43.4990176300871383, -96.4604547277728841 43.4997184887151036, -96.4566023203809806 43.8487418325064908, -96.4573975123861942 44.1990614169724978, -96.4558265224570590 44.4318927849775349))",43.983,-96.317,12/31,726566,MN_Pipestone.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,75023.0387121633,19305.04143905179,62967.41796313572,28247.9882362714,34719.42972686431,17975.99251399091,20820.402621723246,1335.0489250609062,42236.05023142049,33439.90123487289,8764.702749410824,22158.67552179229,12115.722831419502,5638.074838540084,-486.1811048195247,423.55402582549766,674.7700335735005,535.7557459638622,1247.3014516362089,4483,61629.14506306669,7195.318607632301,13393.893649096559,13393.893649096559,12109.722831419502,12109.722831419502,13393.893649096559,13393.893649096559,12109.722831419502,12109.722831419502,4989.340816708866,2424,2424,726566,PIPESTONE (AWOS),MN,-6,529,II,12,0.5117579908675799,1296.8760927805463
"POLYGON ((-93.9897207943601103 47.9219068112094106, -94.1706360383529955 48.0389514136712279, -94.0017643751009473 48.6358567007574507, -93.8439037710918029 48.6247369722287957, -93.8126854136322095 48.5254079588213543, -93.7811059820164985 48.5115901637749261, -93.5141390970009070 48.5342709565160817, -93.4653394328335025 48.5495199417599181, -93.4577694639628902 48.5927099019090107, -93.3042367444066940 48.6371629999517268, -93.0914423795070860 48.6265848741195015, -92.9469262566227883 48.6283554843833059, -92.7290006498136989 48.5402115329341939, -92.6418198908698827 48.5403493316790957, -92.6292782095998035 48.5098700170736308, -92.6524636866948583 48.4999064657325860, -92.6988211705602794 48.4947209553937881, -92.7025429398438945 48.4783790626185649, -93.9897207943601103 47.9219068112094106))",48.567,-93.4,12/31,727470,MN_International.Falls.Intl.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,86723.1338588736,14109.17589178202,64646.975687736965,21993.71545437291,42653.26023336405,13996.00074369184,26661.68098013102,117.320398072227,35785.37419442307,40388.86559753364,4585.522808994386,16537.969870893525,13093.657734694505,5864.505287273361,-640.1218081522406,427.40967582485104,625.5375821832441,478.0978824759653,1348.2197859253822,4379,74770.68679697442,1019.6634070695767,11952.447061899136,11952.447061899136,13089.512484712432,13089.512484712432,11952.447061899136,11952.447061899136,13089.512484712432,13089.512484712432,4922.170471208494,2194,2193,727470,INTERNATIONAL FALLS INTL AP,MN,-6,359,I,24,0.49988584474885844,1186.1958602491068
"POLYGON ((-93.9897207943601103 47.9219068112094106, -94.1706360383529955 48.0389514136712279, -94.0017643751009473 48.6358567007574507, -93.8439037710918029 48.6247369722287957, -93.8126854136322095 48.5254079588213543, -93.7811059820164985 48.5115901637749261, -93.5141390970009070 48.5342709565160817, -93.4653394328335025 48.5495199417599181, -93.4577694639628902 48.5927099019090107, -93.3042367444066940 48.6371629999517268, -93.0914423795070860 48.6265848741195015, -92.9469262566227883 48.6283554843833059, -92.7290006498136989 48.5402115329341939, -92.6418198908698827 48.5403493316790957, -92.6292782095998035 48.5098700170736308, -92.6524636866948583 48.4999064657325860, -92.6988211705602794 48.4947209553937881, -92.7025429398438945 48.4783790626185649, -93.9897207943601103 47.9219068112094106))",48.567,-93.4,12/31,727470,MN_International.Falls.Intl.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,86723.1338588736,18489.17589178201,66678.89360823178,27240.899350225394,39437.99425800641,17335.117768325243,26392.47035630062,1160.0581234567699,37855.92344874261,35266.40343683078,6345.447794400931,19588.47646958034,12530.01211182113,5883.891603140637,-441.1749435582501,427.6392473001581,653.0460149744176,529.6098545568607,1289.9732475175763,4608,73482.8874949521,5965.163779960896,13240.246363921515,13240.246363921515,12524.012111821125,12524.012111821125,13240.246363921515,13240.246363921515,12524.012111821125,12524.012111821125,5373.310471208494,2355,2355,727470,INTERNATIONAL FALLS INTL AP,MN,-6,359,I,24,0.5260273972602739,1378.4081585161869
"MULTIPOLYGON (((-93.9897207943601103 47.9219068112094106, -92.7025429398438945 48.4783790626185649, -92.7066430106710868 48.4603699558650050, -92.4975292191651022 48.4400727705863616, -92.4563449042069863 48.4021691018372735, -92.4733222794226037 48.3574989448693700, -92.3701160444880998 48.2207790708992405, -92.2769179355399984 48.2443408949390005, -92.3002722844016859 48.2983114311065265, -92.2761308767681925 48.3523196806147482, -92.1580173334921682 48.3636747209722770, -92.4067431323145030 47.7843564357018238, -92.7078875685881485 47.7028099317466925, -93.3963779570136836 47.6943968449705338, -93.9842346793429897 47.9119693022522455, -93.9897207943601103 47.9219068112094106)), ((-92.6524636866948583 48.4999064657325860, -92.6292782095998035 48.5098700170736308, -92.6263799559370824 48.5028239360259121, -92.6524636866948583 48.4999064657325860)))",48.017,-92.867,12/31,726544,MN_Orr.Rgnl.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,85442.72883450819,13873.64522700871,63650.718444836304,21701.54746069643,41949.17098413984,13810.07565680682,25893.368384989863,69.56957020188399,34679.089277623236,40672.44327967522,4101.357995317907,16635.11123736613,13062.723047566406,5843.345021752491,-683.9940352104524,451.23322890640264,642.1361414759318,501.3501296819288,1344.8424738993406,4293,72908.97559246002,816.9221794423049,12533.753242048222,12533.753242048222,13056.723047566391,13056.723047566391,12533.753242048222,12533.753242048222,13056.723047566391,13056.723047566391,4846.694611762226,2297,2297,726544,ORR,MN,-6,397,III,12,0.49006849315068496,1162.1985683708172
"MULTIPOLYGON (((-93.9897207943601103 47.9219068112094106, -92.7025429398438945 48.4783790626185649, -92.7066430106710868 48.4603699558650050, -92.4975292191651022 48.4400727705863616, -92.4563449042069863 48.4021691018372735, -92.4733222794226037 48.3574989448693700, -92.3701160444880998 48.2207790708992405, -92.2769179355399984 48.2443408949390005, -92.3002722844016859 48.2983114311065265, -92.2761308767681925 48.3523196806147482, -92.1580173334921682 48.3636747209722770, -92.4067431323145030 47.7843564357018238, -92.7078875685881485 47.7028099317466925, -93.3963779570136836 47.6943968449705338, -93.9842346793429897 47.9119693022522455, -93.9897207943601103 47.9219068112094106)), ((-92.6524636866948583 48.4999064657325860, -92.6292782095998035 48.5098700170736308, -92.6263799559370824 48.5028239360259121, -92.6524636866948583 48.4999064657325860)))",48.017,-92.867,12/31,726544,MN_Orr.Rgnl.AP,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,85442.72883450819,18253.645227008707,65749.59175991893,26793.270860466593,38956.32089945236,17050.263274842393,25336.884558847705,1209.381952166333,36894.55276031854,35285.95482672401,5643.747484258329,19637.44053534289,12385.851831025315,5857.656811455747,-478.8541232239862,456.699346856032,666.7947121495478,559.7477220433825,1275.124738595607,4515,71449.03578342374,5873.793395983396,13993.693051084552,13993.693051084552,12379.85183102532,12379.85183102532,13993.693051084552,13993.693051084552,12379.85183102532,12379.85183102532,5297.834611762228,2454,2454,726544,ORR,MN,-6,397,III,12,0.5154109589041096,1356.0183374150033
"POLYGON ((-96.3475904230492262 48.9999825488278020, -96.2930488411314940 48.5558578379950632, -96.7978607661743951 48.3163653846939525, -97.1332600268406310 48.2630828201516735, -97.1366556001222818 48.2644837041801367, -97.1117146489445986 48.2778766542991704, -97.1126835398947037 48.2861469619787016, -97.1305136614030999 48.2930404218981124, -97.1137211230006017 48.2948826253445063, -97.1147510391085973 48.3036182887102399, -97.1326346223859929 48.3109694891221508, -97.1125917949403998 48.3199260449120658, -97.1371359271766011 48.3259918316934929, -97.1311237057719978 48.3614912749724795, -97.1503959481295993 48.3632158314451814, -97.1337863815944047 48.3724547192500083, -97.1352053978427961 48.3844100036666305, -97.1588188705094211 48.3882060482643368, -97.1291245360855839 48.4078855221766844, -97.1498235652985045 48.4099916153999885, -97.1516469638781928 48.4196122989754230, -97.1226011642238944 48.4161098796733071, -97.1196331553922789 48.4371020679449487, -97.1436129344227055 48.4381096047079609, -97.1345943173930948 48.5173139920920491, -97.1483276718559807 48.5179512853852373, -97.1393855693929851 48.5346480899231807, -97.1555374990441862 48.5383982361418944, -97.1604356745803983 48.5450779007906092, -97.1466183975748834 48.5495370370929180, -97.1679431677789864 48.5622632692244451, -97.1521268246952019 48.5728564182281701, -97.1581923006525869 48.5836407241373962, -97.1408118900100988 48.5869058291349063, -97.1447180699961876 48.6140246221302590, -97.1229581976634933 48.6207686791999834, -97.1274443238706056 48.6297943415786023, -97.1076300558480909 48.6299465936505015, -97.0971692661651957 48.6745288909675082, -97.1167392781422052 48.6952430987635552, -97.1101012639405923 48.7085830533502886, -97.1348061441102999 48.7262379217935262, -97.1325017968286915 48.7472187649805591, -97.1478983717804994 48.7556533950732813, -97.1392460093106962 48.7635421141982093, -97.1475160061660858 48.7811700963450505, -97.1739447175520183 48.8015144751036871, -97.1647124088602965 48.8103683034834148, -97.1804218802102042 48.8155375177543220, -97.1712043874739066 48.8359804795999821, -97.1757275017650954 48.8737577982968574, -97.2163691176057796 48.9318299192865780, -97.2294364275335994 48.9999877687138365, -96.4069152012135788 48.9999820702695388, -96.3475904230492262 48.9999825488278020))",48.783,-96.95,12/31,727478,MN_Hallock,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,83691.53783892815,14661.678127791138,65019.11121087288,22640.75509495134,42378.35611592148,14407.753242241753,24404.661218653226,259.9248855493799,37300.64221429342,39660.25188842496,5732.23459059785,17367.433971399438,13081.298909248659,5778.4989635694155,-633.6240134238687,413.3812510562206,632.6150785905261,465.40797523206425,1346.755787652611,4445,72056.33845812661,1586.3792185424848,11635.199380801598,11635.199380801598,13075.298909248644,13075.298909248644,11635.199380801598,11635.199380801598,13075.298909248644,13075.298909248644,4857.8143607196125,2222,2222,727478,HALLOCK,MN,-6,250,III,12,0.507420091324201,1178.5397494608064
"POLYGON ((-96.3475904230492262 48.9999825488278020, -96.2930488411314940 48.5558578379950632, -96.7978607661743951 48.3163653846939525, -97.1332600268406310 48.2630828201516735, -97.1366556001222818 48.2644837041801367, -97.1117146489445986 48.2778766542991704, -97.1126835398947037 48.2861469619787016, -97.1305136614030999 48.2930404218981124, -97.1137211230006017 48.2948826253445063, -97.1147510391085973 48.3036182887102399, -97.1326346223859929 48.3109694891221508, -97.1125917949403998 48.3199260449120658, -97.1371359271766011 48.3259918316934929, -97.1311237057719978 48.3614912749724795, -97.1503959481295993 48.3632158314451814, -97.1337863815944047 48.3724547192500083, -97.1352053978427961 48.3844100036666305, -97.1588188705094211 48.3882060482643368, -97.1291245360855839 48.4078855221766844, -97.1498235652985045 48.4099916153999885, -97.1516469638781928 48.4196122989754230, -97.1226011642238944 48.4161098796733071, -97.1196331553922789 48.4371020679449487, -97.1436129344227055 48.4381096047079609, -97.1345943173930948 48.5173139920920491, -97.1483276718559807 48.5179512853852373, -97.1393855693929851 48.5346480899231807, -97.1555374990441862 48.5383982361418944, -97.1604356745803983 48.5450779007906092, -97.1466183975748834 48.5495370370929180, -97.1679431677789864 48.5622632692244451, -97.1521268246952019 48.5728564182281701, -97.1581923006525869 48.5836407241373962, -97.1408118900100988 48.5869058291349063, -97.1447180699961876 48.6140246221302590, -97.1229581976634933 48.6207686791999834, -97.1274443238706056 48.6297943415786023, -97.1076300558480909 48.6299465936505015, -97.0971692661651957 48.6745288909675082, -97.1167392781422052 48.6952430987635552, -97.1101012639405923 48.7085830533502886, -97.1348061441102999 48.7262379217935262, -97.1325017968286915 48.7472187649805591, -97.1478983717804994 48.7556533950732813, -97.1392460093106962 48.7635421141982093, -97.1475160061660858 48.7811700963450505, -97.1739447175520183 48.8015144751036871, -97.1647124088602965 48.8103683034834148, -97.1804218802102042 48.8155375177543220, -97.1712043874739066 48.8359804795999821, -97.1757275017650954 48.8737577982968574, -97.2163691176057796 48.9318299192865780, -97.2294364275335994 48.9999877687138365, -96.4069152012135788 48.9999820702695388, -96.3475904230492262 48.9999825488278020))",48.783,-96.95,12/31,727478,MN_Hallock,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,83691.53783892815,19041.678127791154,67066.43606483478,27997.536078383404,39068.89998645136,17816.613868062166,24406.63529088738,1231.0642597289686,39214.40323773081,34669.03341906378,7781.533516793938,20539.553605470846,12430.978268379271,5801.683466414466,-424.9975608892923,410.8026391853477,642.7946303542052,510.320803547076,1279.7727616430643,4683,70933.51775025134,6616.699859411872,12758.020088676909,12758.020088676909,12424.97826837927,12424.97826837927,12758.020088676909,12758.020088676909,12424.97826837927,12424.97826837927,5308.954360719613,2323,2323,727478,HALLOCK,MN,-6,250,III,12,0.5345890410958904,1365.096004300848
"POLYGON ((-97.1332600268406310 48.2630828201516735, -96.7978607661743951 48.3163653846939525, -96.1691088943323109 47.7498500128535923, -96.5067805738813433 47.2582766357360242, -96.8377274810489723 47.1476337691036562, -96.8391639101262172 47.1518867433407465, -96.8264910361554882 47.1700638483054462, -96.8370653284884071 47.2404588551579252, -96.8496236637281953 47.2568436957703710, -96.8377139150619968 47.2938841538104739, -96.8467473998509973 47.3146021433014283, -96.8384617063714899 47.3422432764265082, -96.8506310450788988 47.3609547918620493, -96.8398275198712071 47.3841174139740176, -96.8500055113030953 47.4089362112265817, -96.8672485376323067 47.4130871134942993, -96.8558270420384986 47.4367532190654515, -96.8666840808192973 47.4615376702400198, -96.8516156326521980 47.5006189484135248, -96.8606869861941959 47.5213558981829749, -96.8491887170135044 47.5445680449565344, -96.8586645046907933 47.5629780090785843, -96.8522168703341890 47.6011515768731783, -96.8733355122659958 47.6152549675889318, -96.8894255878945927 47.6739252180180557, -96.9236591994691850 47.7140944328237779, -96.9320126526324941 47.7635063171290923, -96.9578304389817021 47.7944403740208870, -96.9838928440045862 47.8096615404955259, -96.9772315697900069 47.8280293879335545, -97.0003404711123807 47.8701978760330675, -97.0205662704253058 47.8755694368820812, -97.0153311096115942 47.9178900734454984, -97.0480531829245905 47.9549243150007811, -97.0670713264699998 48.0481645406332234, -97.0927214231425921 48.0703439738807603, -97.0990303780856863 48.1009725423518475, -97.1218728512336895 48.1163692727161916, -97.1209185690237007 48.1427747758926543, -97.1365131908182917 48.1483980007651766, -97.1160657738252979 48.1592237499059976, -97.1374434877578921 48.1677691370349095, -97.1362912623130939 48.1752269501599244, -97.1372749692184811 48.1950634939199816, -97.1308278529022857 48.2037418620180915, -97.1108994605804980 48.2076058217115033, -97.1397538961128930 48.2217551626102434, -97.1092357738542944 48.2280489389691454, -97.1275540448260983 48.2335233826404775, -97.1237846275046905 48.2591734275098290, -97.1332600268406310 48.2630828201516735))",47.85,-96.617,12/31,727452,MN_Crookston.Muni.Field,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,77950.56394510259,14248.617319567256,61281.02121966007,22075.396170118544,39205.62504954154,14047.97938098454,21806.732960554215,206.63793858272493,36762.5633170834,39662.43098486708,5137.190235111697,17869.89429341756,12905.904433909789,5684.200803349124,-728.7662735857118,458.99774349314157,674.5235305812333,509.308162332234,1328.690156692708,4184,65217.85988679673,1348.7128856574684,12732.70405830585,12732.70405830585,12899.90443390979,12899.90443390979,12732.70405830585,12732.70405830585,12899.90443390979,12899.90443390979,4585.630141719529,2463,2463,727452,CROOKSTON MUNI FLD,MN,-6,273,III,12,0.4776255707762557,1109.2320454392302
"POLYGON ((-97.1332600268406310 48.2630828201516735, -96.7978607661743951 48.3163653846939525, -96.1691088943323109 47.7498500128535923, -96.5067805738813433 47.2582766357360242, -96.8377274810489723 47.1476337691036562, -96.8391639101262172 47.1518867433407465, -96.8264910361554882 47.1700638483054462, -96.8370653284884071 47.2404588551579252, -96.8496236637281953 47.2568436957703710, -96.8377139150619968 47.2938841538104739, -96.8467473998509973 47.3146021433014283, -96.8384617063714899 47.3422432764265082, -96.8506310450788988 47.3609547918620493, -96.8398275198712071 47.3841174139740176, -96.8500055113030953 47.4089362112265817, -96.8672485376323067 47.4130871134942993, -96.8558270420384986 47.4367532190654515, -96.8666840808192973 47.4615376702400198, -96.8516156326521980 47.5006189484135248, -96.8606869861941959 47.5213558981829749, -96.8491887170135044 47.5445680449565344, -96.8586645046907933 47.5629780090785843, -96.8522168703341890 47.6011515768731783, -96.8733355122659958 47.6152549675889318, -96.8894255878945927 47.6739252180180557, -96.9236591994691850 47.7140944328237779, -96.9320126526324941 47.7635063171290923, -96.9578304389817021 47.7944403740208870, -96.9838928440045862 47.8096615404955259, -96.9772315697900069 47.8280293879335545, -97.0003404711123807 47.8701978760330675, -97.0205662704253058 47.8755694368820812, -97.0153311096115942 47.9178900734454984, -97.0480531829245905 47.9549243150007811, -97.0670713264699998 48.0481645406332234, -97.0927214231425921 48.0703439738807603, -97.0990303780856863 48.1009725423518475, -97.1218728512336895 48.1163692727161916, -97.1209185690237007 48.1427747758926543, -97.1365131908182917 48.1483980007651766, -97.1160657738252979 48.1592237499059976, -97.1374434877578921 48.1677691370349095, -97.1362912623130939 48.1752269501599244, -97.1372749692184811 48.1950634939199816, -97.1308278529022857 48.2037418620180915, -97.1108994605804980 48.2076058217115033, -97.1397538961128930 48.2217551626102434, -97.1092357738542944 48.2280489389691454, -97.1275540448260983 48.2335233826404775, -97.1237846275046905 48.2591734275098290, -97.1332600268406310 48.2630828201516735))",47.85,-96.617,12/31,727452,MN_Crookston.Muni.Field,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,77950.56394510259,18628.617319567253,63884.55309757239,27354.106318968643,36530.44677860372,17407.15856661641,21110.121330941292,1227.4587529508494,39076.805356158,34410.3837503793,7044.110483411087,21284.17338103956,12175.764966435449,5690.965197419606,-520.8250248037108,461.4821963523334,679.6111880852925,569.602515905139,1253.48579154285,4454,63710.50104747411,6458.85235313182,14240.06289762847,14240.06289762847,12169.764966435445,12169.764966435445,14240.06289762847,14240.06289762847,12169.764966435445,12169.764966435445,5036.770141719528,2531,2531,727452,CROOKSTON MUNI FLD,MN,-6,273,III,12,0.5084474885844749,1302.2632826442782
"POLYGON ((-96.2241850486596917 43.4990176300871383, -95.7536699753392071 44.0431939002508983, -95.3453655141419034 44.1052915213821706, -95.1009471039577221 44.0347434161838507, -94.9999999999999858 43.9493033319079700, -94.9999999999999858 43.4995320871040505, -95.3965585889787064 43.5003340243116909, -95.4647753395987877 43.4995410080759868, -95.8669120181165795 43.4989439665214874, -96.0610395226622984 43.4985336785291921, -96.2241850486596917 43.4990176300871383))",43.65,-95.583,12/31,726587,MN_Worthington.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,69660.37897936195,14659.114746499261,57356.46686604722,22558.196079882327,34798.27078616489,14355.21568719785,18736.00232516905,309.89905930142396,40521.884207032876,37970.386774788625,6427.707832098772,19240.822654767613,12763.849409337963,5505.8952800001225,-769.4006528505174,452.8722678016903,724.9515261905361,512.3492977165334,1314.0584891618087,4003,56851.646536448694,1901.2653371613094,12808.73244291333,12808.73244291333,12757.84940933796,12757.84940933796,12808.73244291333,12808.73244291333,12757.84940933796,12757.84940933796,4296.3039780639065,2576,2576,726587,WORTHINGTON (AWOS),MN,-6,480,II,12,0.4569634703196347,1057.0071340278246
"POLYGON ((-96.2241850486596917 43.4990176300871383, -95.7536699753392071 44.0431939002508983, -95.3453655141419034 44.1052915213821706, -95.1009471039577221 44.0347434161838507, -94.9999999999999858 43.9493033319079700, -94.9999999999999858 43.4995320871040505, -95.3965585889787064 43.5003340243116909, -95.4647753395987877 43.4995410080759868, -95.8669120181165795 43.4989439665214874, -96.0610395226622984 43.4985336785291921, -96.2241850486596917 43.4990176300871383))",43.65,-95.583,12/31,726587,MN_Worthington.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,1,10,69660.37897936195,19039.114746499257,60751.098243188746,27695.076682194984,33056.02156099376,17624.139706851343,17483.167901716413,1418.345929559435,42805.57516730779,33130.80681388939,8573.887165543192,22862.69217873892,11904.420911720437,5511.049521871926,-559.315857495789,453.3693639075739,701.8837211529483,571.5522005278285,1225.8081522463192,4331,55371.573966166245,7138.064724690339,14288.805013195706,14288.805013195706,11901.050021808922,11901.050021808922,14288.805013195706,14288.805013195706,11901.050021808922,11901.050021808922,4747.443978063901,2568,2567,726587,WORTHINGTON (AWOS),MN,-6,480,II,12,0.49440639269406395,1238.0444952783587
"POLYGON ((-95.7536699753392071 44.0431939002508983, -96.4558265224570590 44.4318927849775349, -96.4551061679181885 44.5383431665604164, -96.4567177915846941 44.6288086642326078, -96.4552172875820872 44.8013475606005045, -96.4559960178026330 44.9554365205882434, -95.6087353182526272 44.8729971387825017, -95.5391429213735819 44.8342020378081045, -95.3453655141419034 44.1052915213821706, -95.7536699753392071 44.0431939002508983))",44.45,-95.817,12/31,726559,MN_Marshall.Muni-Ryan.Field.AWOS,0.08000000000000003,0.040000000000000015,0.10300000000000004,10,16,6,6,0,10,67794.04546770216,14581.60150427606,55766.8880701503,22399.844469607935,33367.043600542354,14254.446480659606,18268.088003948204,331.3319307789778,40821.8163867532,37879.20550486748,6240.930606396337,20001.425552314304,12654.985032107415,5532.677161171504,-829.0479990872766,491.3966239909138,733.5434755794427,550.4197978367177,1303.0332368693228,3901,54033.5505217842,1930.7933793311788,13760.494945917968,13760.494945917968,12650.80812494488,12650.80812494488,13760.494945917968,13760.494945917968,12650.80812494488,12650.80812494488,4213.6667736485215,2604,2603,726559,MARSHALL/RYAN(AWOS),MN,-6,359,II,12,0.44531963470319635,1024.405035618764
